loco,DateTime,gps_latitude,gps_longitude,speed
PN8345,10/23/2018 14:02,-20.06237183,148.1477415,19.10432139,5.858815888
PN8345,10/23/2018 14:02,-20.06242033,148.1477192,19.21234123,5.875820494
PN8345,10/23/2018 14:02,-20.06246883,148.1476965,19.26297553,5.889728554
PN8345,10/23/2018 14:02,-20.06251733,148.1476742,19.29504392,5.875819921
PN8345,10/23/2018 14:02,-20.062566,148.1476517,19.2579121,5.89974627
PN8345,10/23/2018 14:02,-20.0626145,148.1476295,19.30010735,5.868930278
PN8345,10/23/2018 14:02,-20.062663,148.1476072,19.29673173,5.875819062
PN8345,10/23/2018 14:02,-20.06271183,148.1475848,19.34399041,5.90985613
PN8345,10/23/2018 14:02,-20.06276067,148.1475623,19.36086851,5.916748466
PN8345,10/23/2018 14:02,-20.0628095,148.1475398,19.38618566,5.916748177
PN8345,10/23/2018 14:02,-20.0628585,148.1475173,19.43513215,5.933760405
PN8345,10/23/2018 14:02,-20.06290783,148.1474948,19.4773274,5.967812306
PN8345,10/23/2018 14:02,-20.062957,148.1474722,19.45032244,5.957677538
PN8345,10/23/2018 14:02,-20.06300633,148.1474495,19.54146418,5.974688184
PN8345,10/23/2018 14:02,-20.06305583,148.1474265,19.60222534,6.005549555
PN8345,10/23/2018 14:02,-20.06310533,148.1474037,19.63260592,5.998607146
PN8345,10/23/2018 14:02,-20.063155,148.1473808,19.66467431,6.01561623
PN8345,10/23/2018 14:02,-20.06320467,148.1473578,19.69505489,6.02253843
PN8345,10/23/2018 14:02,-20.06325433,148.147335,19.69505489,6.015615633
PN8345,10/23/2018 14:02,-20.063304,148.147312,19.75244043,6.022537821
PN8345,10/23/2018 14:03,-20.06335367,148.1472892,19.71530861,6.015615037
PN8345,10/23/2018 14:03,-20.06340367,148.1472662,19.84358217,6.056543929
PN8345,10/23/2018 14:03,-20.06345367,148.1472432,19.78788444,6.056543628
PN8345,10/23/2018 14:03,-20.06350367,148.14722,19.79294787,6.063469046
PN8345,10/23/2018 14:03,-20.063554,148.1471968,19.83514312,6.097472479
PN8345,10/23/2018 14:03,-20.06360417,148.1471738,19.82839188,6.073559498
PN8345,10/23/2018 14:03,-20.0636545,148.1471507,19.85033341,6.097471864
PN8345,10/23/2018 14:03,-20.06370483,148.1471275,19.90265552,6.097471558
PN8345,10/23/2018 14:03,-20.063755,148.1471043,19.92290924,6.080464898
PN8345,10/23/2018 14:03,-20.06380533,148.1470812,19.94653858,6.097470942
PN8345,10/23/2018 14:03,-20.06385567,148.1470578,19.94653858,6.104399531
PN8345,10/23/2018 14:03,-20.063906,148.1470345,20.00392412,6.104399219
PN8345,10/23/2018 14:03,-20.06395633,148.1470113,19.97860697,6.097470016
PN8345,10/23/2018 14:03,-20.06400683,148.146988,20.00392412,6.121394557
PN8345,10/23/2018 14:03,-20.06405733,148.1469648,20.04611937,6.114484623
PN8345,10/23/2018 14:03,-20.064108,148.1469413,20.084939,6.145330826
PN8345,10/23/2018 14:03,-20.06415867,148.146918,20.09000243,6.138398476
PN8345,10/23/2018 14:03,-20.06420933,148.1468943,20.15751483,6.152303669
PN8345,10/23/2018 14:03,-20.06426,148.1468707,20.06130966,6.152303345
PN8345,10/23/2018 14:03,-20.06431067,148.1468473,20.12375863,6.138397538
PN8345,10/23/2018 14:03,-20.0643615,148.1468238,20.15582702,6.162323787
PN8345,10/23/2018 14:03,-20.064412,148.1468002,20.08662681,6.13533606
PN8345,10/23/2018 14:03,-20.06446267,148.146777,20.08325119,6.131506176
PN8345,10/23/2018 14:03,-20.06451333,148.1467535,20.07818776,6.145328295
PN8345,10/23/2018 14:03,-20.064564,148.1467302,20.07987557,6.138395975
PN8345,10/23/2018 14:03,-20.06461467,148.1467067,20.12375863,6.14532766
PN8345,10/23/2018 14:03,-20.06466533,148.1466835,20.08325119,6.131504944
PN8345,10/23/2018 14:03,-20.064716,148.1466602,20.06468528,6.138395038
PN8345,10/23/2018 14:03,-20.0647665,148.1466368,20.03092908,6.121389857
PN8345,10/23/2018 14:03,-20.06481717,148.1466135,20.04274375,6.138394414
PN8345,10/23/2018 14:03,-20.06486767,148.1465903,20.01067536,6.114479676
PN8345,10/23/2018 14:03,-20.06491833,148.1465668,20.03768032,6.145325764
PN8345,10/23/2018 14:03,-20.064969,148.1465435,20.08662681,6.138393479
PN8345,10/23/2018 14:03,-20.0650195,148.14652,20.0343047,6.128339493
PN8345,10/23/2018 14:03,-20.06507,148.1464968,20.00223631,6.114478441
PN8345,10/23/2018 14:03,-20.06512033,148.1464738,20.00392412,6.090575967
PN8345,10/23/2018 14:03,-20.06517083,148.1464507,19.98535821,6.114477829
PN8345,10/23/2018 14:03,-20.06522133,148.1464275,20.02755346,6.114477518
PN8345,10/23/2018 14:03,-20.06527183,148.1464043,19.96172887,6.114477207
PN8345,10/23/2018 14:03,-20.06532233,148.1463812,19.99210945,6.114476903
PN8345,10/23/2018 14:03,-20.065373,148.146358,19.98535821,6.131500634
PN8345,10/23/2018 14:03,-20.06542333,148.1463347,19.94147515,6.104389807
PN8345,10/23/2018 14:03,-20.06547383,148.1463115,19.93809953,6.114475977
PN8345,10/23/2018 14:03,-20.065524,148.1462883,19.87058713,6.080454043
PN8345,10/23/2018 14:03,-20.06557433,148.1462648,19.94653858,6.111359352
PN8345,10/23/2018 14:03,-20.06562467,148.1462413,19.89759209,6.111359041
PN8345,10/23/2018 14:03,-20.06567483,148.1462183,19.85539684,6.073546956
PN8345,10/23/2018 14:03,-20.065725,148.1461952,19.88915304,6.080452807
PN8345,10/23/2018 14:03,-20.06577533,148.146172,19.90096771,6.097458885
PN8345,10/23/2018 14:03,-20.06582567,148.1461487,19.916158,6.104387309
PN8345,10/23/2018 14:03,-20.06587583,148.1461255,19.90603114,6.080451884
PN8345,10/23/2018 14:03,-20.065926,148.1461023,19.84695779,6.080451573
PN8345,10/23/2018 14:03,-20.06597617,148.146079,19.916158,6.087399349
PN8345,10/23/2018 14:03,-20.06602683,148.1460558,20.00561193,6.131496656
PN8345,10/23/2018 14:03,-20.06607733,148.1460327,19.99717288,6.114472292
PN8345,10/23/2018 14:03,-20.066128,148.1460093,20.07143652,6.138386328
PN8345,10/23/2018 14:03,-20.06617883,148.145986,20.07818776,6.155399729
PN8345,10/23/2018 14:03,-20.06622967,148.1459625,20.18789541,6.162312144
PN8345,10/23/2018 14:03,-20.0662805,148.1459388,20.24865657,6.169265923
PN8345,10/23/2018 14:03,-20.06633167,148.1459152,20.32292021,6.203243076
PN8345,10/23/2018 14:04,-20.066383,148.1458913,20.40899852,6.227182763
PN8345,10/23/2018 14:04,-20.06643467,148.1458675,20.51026712,6.261174744
PN8345,10/23/2018 14:04,-20.06648667,148.1458435,20.64866754,6.302105009
PN8345,10/23/2018 14:04,-20.06653883,148.1458195,20.69423841,6.319112401
PN8345,10/23/2018 14:04,-20.06659117,148.1457955,20.73305804,6.33612835
PN8345,10/23/2018 14:04,-20.06664367,148.1457713,20.82926321,6.360041115
PN8345,10/23/2018 14:04,-20.0666965,148.1457472,20.94740991,6.394078777
PN8345,10/23/2018 14:04,-20.0667495,148.1457227,21.02504917,6.424896504
PN8345,10/23/2018 14:04,-20.06680283,148.1456982,21.15838616,6.458911428
PN8345,10/23/2018 14:04,-20.06685633,148.1456733,21.2326498,6.489766786
PN8345,10/23/2018 14:04,-20.06691,148.1456483,21.30860125,6.513717163
PN8345,10/23/2018 14:04,-20.06696383,148.1456233,21.37442584,6.530699337
PN8345,10/23/2018 14:04,-20.06701783,148.1455982,21.45375291,6.554651161
PN8345,10/23/2018 14:04,-20.06707183,148.1455728,21.48413349,6.561650825
PN8345,10/23/2018 14:04,-20.06712633,148.145547,21.66135354,6.633633997
PN8345,10/23/2018 14:04,-20.06718083,148.1455212,21.71705127,6.633633615
PN8345,10/23/2018 14:04,-20.06723567,148.1454948,21.82844673,6.688814071
PN8345,10/23/2018 14:04,-20.0672905,148.1454683,21.87064198,6.695990207
PN8345,10/23/2018 14:04,-20.06734533,148.1454415,21.95165686,6.710455302
PN8345,10/23/2018 14:04,-20.06740033,148.1454143,22.03267174,6.741876241
PN8345,10/23/2018 14:04,-20.06745517,148.145387,22.08668166,6.732431992
PN8345,10/23/2018 14:04,-20.06751017,148.1453593,22.12212567,6.764019598
PN8345,10/23/2018 14:04,-20.06756533,148.1453313,22.279092,6.795689262
PN8345,10/23/2018 14:04,-20.0676205,148.145303,22.35335564,6.810743379
PN8345,10/23/2018 14:04,-20.067676,148.1452743,22.40398994,6.859270192
PN8345,10/23/2018 14:04,-20.06773133,148.1452452,22.447873,6.865611701
PN8345,10/23/2018 14:04,-20.06778667,148.1452158,22.54745379,6.873352594
PN8345,10/23/2018 14:04,-20.06784217,148.145186,22.61159057,6.913326012
PN8345,10/23/2018 14:04,-20.06789767,148.1451558,22.68585421,6.929086552
PN8345,10/23/2018 14:04,-20.06795317,148.1451255,22.72636165,6.937018646
PN8345,10/23/2018 14:04,-20.06800883,148.1450947,22.80062529,6.977458179
PN8345,10/23/2018 14:04,-20.06806467,148.1450637,22.8867036,7.00193571
PN8345,10/23/2018 14:04,-20.06812033,148.1450325,22.93902571,6.99359352
PN8345,10/23/2018 14:04,-20.068176,148.1450008,22.90695732,7.018051822
PN8345,10/23/2018 14:04,-20.06823167,148.1449688,22.99978687,7.03452528
PN8345,10/23/2018 14:04,-20.0682875,148.1449367,23.03185526,7.059105347
PN8345,10/23/2018 14:04,-20.06834317,148.1449042,23.15844101,7.059484989
PN8345,10/23/2018 14:04,-20.068399,148.1448713,23.1905094,7.092506775
PN8345,10/23/2018 14:04,-20.068455,148.1448383,23.24620713,7.117147672
PN8345,10/23/2018 14:04,-20.06851067,148.1448048,23.29852924,7.110292634
PN8345,10/23/2018 14:04,-20.0685665,148.144771,23.33059763,7.1435885
PN8345,10/23/2018 14:04,-20.06862233,148.1447368,23.3930466,7.160873245
PN8345,10/23/2018 14:04,-20.068678,148.1447023,23.41161251,7.162262779
PN8345,10/23/2018 14:04,-20.0687335,148.1446673,23.49769082,7.172724957
PN8345,10/23/2018 14:04,-20.06878883,148.1446322,23.55507636,7.165692245
PN8345,10/23/2018 14:04,-20.06884433,148.1445965,23.58376913,7.208458319
PN8345,10/23/2018 14:04,-20.0688995,148.1445607,23.61077409,7.1858018
PN8345,10/23/2018 14:04,-20.06895483,148.1445247,23.65634496,7.210689614
PN8345,10/23/2018 14:04,-20.06901017,148.1444883,23.68334992,7.228903645
PN8345,10/23/2018 14:04,-20.0690655,148.1444517,23.72892079,7.247239114
PN8345,10/23/2018 14:04,-20.0691205,148.1444147,23.74242327,7.23433435
PN8345,10/23/2018 14:04,-20.0691755,148.1443773,23.7812429,7.252990271
PN8345,10/23/2018 14:04,-20.0692305,148.1443395,23.89095055,7.28119697
PN8345,10/23/2018 14:04,-20.0692855,148.1443015,23.8993896,7.29065756
PN8345,10/23/2018 14:04,-20.0693405,148.144263,23.93145799,7.319215831
PN8345,10/23/2018 14:04,-20.06939517,148.1442245,23.96183857,7.288273102
PN8345,10/23/2018 14:04,-20.06945,148.1441857,23.98715572,7.322960763
PN8345,10/23/2018 14:04,-20.06950433,148.1441465,24.01584849,7.296195839
PN8345,10/23/2018 14:04,-20.06955883,148.1441068,24.02597535,7.340892715
PN8345,10/23/2018 14:04,-20.06961333,148.144067,24.09179994,7.350729821
PN8345,10/23/2018 14:05,-20.0696675,148.1440267,24.15087329,7.350006431
PN8345,10/23/2018 14:05,-20.06972183,148.1439862,24.18462949,7.375169765
PN8345,10/23/2018 14:05,-20.06977617,148.1439453,24.18969292,7.395191142
PN8345,10/23/2018 14:05,-20.06983017,148.143904,24.19981978,7.395302452
PN8345,10/23/2018 14:05,-20.06988417,148.1438625,24.27408342,7.40547636
PN8345,10/23/2018 14:05,-20.06993817,148.1438205,24.34665925,7.436160745
PN8345,10/23/2018 14:05,-20.069992,148.1437782,24.42092289,7.441834588
PN8345,10/23/2018 14:05,-20.070046,148.1437353,24.49856215,7.487830909
PN8345,10/23/2018 14:05,-20.07009983,148.1436923,24.60489418,7.483410461
PN8345,10/23/2018 14:05,-20.07015367,148.1436487,24.70616278,7.52540172
PN8345,10/23/2018 14:05,-20.07020767,148.1436047,24.7770508,7.561258697
PN8345,10/23/2018 14:05,-20.07026167,148.1435605,24.86819254,7.571849748
PN8345,10/23/2018 14:05,-20.0703155,148.1435158,24.92051465,7.589149196
PN8345,10/23/2018 14:05,-20.07036967,148.1434708,25.03697354,7.639785301
PN8345,10/23/2018 14:05,-20.07042417,148.1434258,25.15512024,7.669039509
PN8345,10/23/2018 14:05,-20.07047883,148.1433803,25.29352066,7.71574419
PN8345,10/23/2018 14:05,-20.07053383,148.1433345,25.43698451,7.766387185
PN8345,10/23/2018 14:05,-20.070589,148.1432883,25.60914113,7.802454312
PN8345,10/23/2018 14:05,-20.07064467,148.143242,25.75766841,7.856948078
PN8345,10/23/2018 14:05,-20.0707005,148.1431953,25.83530767,7.893005701
PN8345,10/23/2018 14:05,-20.0707565,148.1431482,26.03109363,7.939883663
PN8345,10/23/2018 14:05,-20.07081317,148.143101,26.25726017,7.998151809
PN8345,10/23/2018 14:05,-20.07087033,148.1430535,26.4479827,8.063396425
PN8345,10/23/2018 14:05,-20.0709275,148.1430052,26.65727114,8.117233397
PN8345,10/23/2018 14:05,-20.0709855,148.142957,26.83449119,8.179281816
PN8345,10/23/2018 14:05,-20.07104383,148.1429082,27.08428707,8.251392796
PN8345,10/23/2018 14:05,-20.0711025,148.1428587,27.3087658,8.323626476
PN8345,10/23/2018 14:05,-20.07116167,148.142809,27.49948833,8.378036043
PN8345,10/23/2018 14:05,-20.07122117,148.1427592,27.70202553,8.417923552
PN8345,10/23/2018 14:05,-20.071281,148.1427085,27.88599682,8.500987685
PN8345,10/23/2018 14:05,-20.0713415,148.1426577,28.11722679,8.569900264
PN8345,10/23/2018 14:05,-20.07140233,148.1426065,28.27756874,8.620563211
PN8345,10/23/2018 14:05,-20.0714635,148.142555,28.45816441,8.67122832
PN8345,43396.58719,-20.07152533,148.1425033,28.68264314,8.740229344
PN8345,43396.5872,-20.0715875,148.1424512,28.8277948,8.801644859
PN8345,43396.58721,-20.07165,148.1423987,29.05564915,8.852304953
PN8345,43396.58722,-20.07171317,148.142346,29.2497473,8.921341065
PN8345,43396.58723,-20.07177683,148.1422932,29.44890888,8.975867888
PN8345,43396.58725,-20.0718405,148.1422395,29.62444112,9.029632521
PN8345,43396.58726,-20.0719045,148.1421855,29.79153431,9.080301929
PN8345,43396.58727,-20.071969,148.1421313,29.94681283,9.134709113
PN8345,43396.58728,-20.07203383,148.142077,30.10546697,9.174594032
PN8345,43396.58729,-20.07209933,148.1420227,30.29956512,9.232955659
PN8345,43396.5873,-20.072165,148.1419677,30.45484364,9.290468696
PN8345,43396.58731,-20.07223083,148.1419122,30.66581989,9.337367329
PN8345,43396.58733,-20.07229767,148.1418567,30.87510833,9.424793486
PN8345,43396.58734,-20.07236467,148.1418008,31.03207466,9.460829836
PN8345,43396.58735,-20.07243183,148.1417442,31.24305091,9.529237532
PN8345,43396.58736,-20.0724995,148.1416873,31.43208563,9.583644376
PN8345,43396.58737,-20.07256783,148.1416305,31.66500341,9.641952077
PN8345,43396.58738,-20.07263633,148.1415728,31.86078937,9.710302635
PN8345,43396.5874,-20.07270517,148.1415145,32.12071211,9.782612018
PN8345,43396.58741,-20.07277467,148.141456,32.33000055,9.851503931
PN8345,43396.58742,-20.07284483,148.1413973,32.58485986,9.920501861
PN8345,43396.58743,-20.07291567,148.1413378,32.8616607,10.03258131
PN8345,43396.58744,-20.07298667,148.1412778,33.10639315,10.07951756
PN8345,43396.58745,-20.0730585,148.1412173,33.38319399,10.18457318
PN8345,43396.58747,-20.07313083,148.1411567,33.65324359,10.23899566
PN8345,43396.58748,-20.07320367,148.1410953,33.89797604,10.32577384
PN8345,43396.58749,-20.0732775,148.141034,34.14945973,10.41321273
PN8345,43396.5875,-20.07335167,148.1409717,34.42794838,10.50684833
PN8345,43396.58751,-20.07342617,148.1409087,34.71993951,10.57912787
PN8345,43396.58752,-20.0735015,148.1408457,34.96804758,10.65184147
PN8345,43396.58753,-20.07357733,148.140782,35.23978499,10.7385902
PN8345,43396.58755,-20.07365417,148.1407183,35.53177612,10.82612094
PN8345,43396.58756,-20.0737315,148.140654,35.82376725,10.91277811
PN8345,43396.58757,-20.07380883,148.1405882,36.11069495,11.00992336
PN8345,43396.58758,-20.07388733,148.1405225,36.43644228,11.100775
PN8345,43396.58759,-20.07396633,148.1404562,36.66598444,11.18752541
PN8345,43396.5876,-20.07404567,148.1403892,37.01704892,11.25978725
PN8345,43396.58762,-20.074126,148.140322,37.22971298,11.35785344
PN8345,43396.58763,-20.074207,148.1402543,37.59596775,11.44840568
PN8345,43396.58764,-20.0742885,148.140186,37.88964669,11.53514202
PN8345,43396.58765,-20.074371,148.1401173,38.19851592,11.64411055
PN8345,43396.58766,-20.07445383,148.140048,38.45337523,11.71623526
PN8345,43396.58767,-20.07453717,148.1399782,38.7183614,11.79221647
PN8345,43396.58769,-20.07462133,148.1399078,39.02723063,11.89733606
PN8345,43396.5877,-20.07470617,148.1398373,39.29559242,11.96643716
PN8345,43396.58771,-20.0747915,148.139766,39.57745669,12.06386221
PN8345,43396.58772,-20.074877,148.139694,39.85088191,12.12151099
PN8345,43396.58773,-20.0749635,148.1396217,40.16312676,12.2303885
PN8345,43396.58774,-20.07505033,148.1395485,40.38591768,12.31337735
PN8345,43396.58775,-20.0751375,148.1394747,40.67959662,12.38568791
PN8345,43396.58777,-20.07522567,148.1394007,40.92770469,12.48366226
PN8345,43396.58778,-20.07531433,148.1393265,41.1656859,12.53811477
PN8345,43396.58779,-20.0754035,148.1392518,41.43235988,12.61409317
PN8345,43396.5878,-20.07549317,148.1391765,41.7395413,12.70085039
PN8345,43396.58781,-20.07558333,148.1391003,41.96402003,12.79845128
PN8345,43396.58782,-20.07567417,148.1390242,42.25094773,12.85660307
PN8345,43396.58784,-20.07576567,148.1389477,42.43998245,12.93639004
PN8345,43396.58785,-20.0758575,148.1388705,42.701593,13.00857852
PN8345,43396.58786,-20.07594983,148.1387928,42.94294983,13.08457113
PN8345,43396.58787,-20.07604267,148.1387148,43.21637505,13.14977666
PN8345,43396.58788,-20.07613583,148.1386367,43.39528291,13.18965617
PN8345,43396.58789,-20.07622967,148.1385578,43.65689346,13.29097463
PN8345,43396.58791,-20.07632417,148.1384788,43.84761599,13.35998718
PN8345,43396.58792,-20.07641917,148.1383992,44.12104121,13.44672635
PN8345,43396.58793,-20.07651483,148.1383193,44.39277862,13.51576708
PN8345,43396.58794,-20.076611,148.1382388,44.6088183,13.60248838
PN8345,43396.58795,-20.07670733,148.1381577,44.84173608,13.66015584
PN8345,43396.58796,-20.07680417,148.138076,45.10503444,13.73615635
PN8345,43396.58797,-20.07690183,148.1379942,45.31601069,13.81966618
PN8345,43396.58799,-20.07699983,148.137912,45.51010884,13.8703199
PN8345,43396.588,-20.07709833,148.1378292,45.74471443,13.95708687
PN8345,43396.58801,-20.07719733,148.1377463,45.93037353,14.00075553
PN8345,43396.58802,-20.07729683,148.137663,46.19873532,14.07673355
PN8345,43396.58803,-20.077397,148.137579,46.42152624,14.17804354
PN8345,43396.58804,-20.07749767,148.1374948,46.63250249,14.23250182
PN8345,43396.58806,-20.0775985,148.1374102,46.82153721,14.27935544
PN8345,43396.58807,-20.07769983,148.137325,47.07977214,14.35534457
PN8345,43396.58808,-20.07780183,148.1372397,47.3093143,14.42434786
PN8345,43396.58809,-20.07790433,148.137154,47.47640749,14.48957093
PN8345,43396.5881,-20.07800733,148.1370682,47.68738374,14.54406257
PN8345,43396.58811,-20.07811067,148.1369818,47.93886743,14.60544286
PN8345,43396.58813,-20.07821433,148.136895,48.10764843,14.66684576
PN8345,43396.58814,-20.07831833,148.1368077,48.33043935,14.72827098
PN8345,43396.58815,-20.07842283,148.1367202,48.52622531,14.78271474
PN8345,43396.58816,-20.07852783,148.1366323,48.6933185,14.84793461
PN8345,43396.58817,-20.07863317,148.1365437,48.95492905,14.93091321
PN8345,43396.58818,-20.07873883,148.1364545,49.12539786,14.99238119
PN8345,43396.58819,-20.07884517,148.1363655,49.33131068,15.03978019
PN8345,43396.58821,-20.07895217,148.1362763,49.50684292,15.10884601
PN8345,43396.58822,-20.07905933,148.1361863,49.76845347,15.17718419
PN8345,43396.58823,-20.079167,148.136096,49.91022951,15.24239358
PN8345,43396.58824,-20.07927517,148.1360053,50.16508882,15.30760621
PN8345,43396.58825,-20.0793835,148.1359145,50.27479647,15.33293072
PN8345,43396.58826,-20.0794925,148.1358233,50.47564586,15.41271481
PN8345,43396.58828,-20.07960167,148.135732,50.66130496,15.43803691
PN8345,43396.58829,-20.07971133,148.13564,50.9043496,15.52477966
PN8345,43396.5883,-20.07982133,148.1355477,51.08156965,15.57543461
PN8345,43396.58831,-20.07993183,148.135455,51.29085809,15.64064538
PN8345,43396.58832,-20.08004283,148.1353622,51.46807814,15.69510135
PN8345,43396.58833,-20.08015417,148.135269,51.646986,15.74574957
PN8345,43396.58834,-20.08026583,148.1351753,51.87990378,15.80716464
PN8345,43396.58836,-20.08037783,148.1350813,52.01324077,15.8578191
PN8345,43396.58837,-20.0804905,148.1349872,52.24447074,15.92684013
PN8345,43396.58838,-20.08060317,148.1348923,52.37105649,15.96992018
PN8345,43396.58839,-20.08071617,148.134797,52.57696931,16.03138581
PN8345,43396.5884,-20.08082967,148.1347015,52.72043316,16.08578071
PN8345,43396.58841,-20.08094367,148.134606,52.90271664,16.12943387
PN8345,43396.58843,-20.081058,148.13451,53.09681479,16.19085763
PN8345,43396.58844,-20.081173,148.1344138,53.28922513,16.25987105
PN8345,43396.58845,-20.081288,148.1343172,53.44450365,16.29217125
PN8345,43396.58846,-20.0814035,148.1342202,53.64535304,16.35737651
PN8345,43396.58847,-20.08151933,148.1341232,53.71117763,16.38648958
PN8345,43396.58848,-20.0816355,148.1340257,53.99810533,16.44790965
PN8345,43396.5885,-20.08175217,148.133928,54.12131546,16.50235612
PN8345,43396.58851,-20.08186917,148.1338302,54.21752063,16.54224949
PN8345,43396.58852,-20.08198617,148.1337317,54.50107271,16.58533726
PN8345,43396.58853,-20.0821035,148.1336327,54.58039978,16.64680351
PN8345,43396.58854,-20.08222133,148.1335333,54.7525564,16.71199531
PN8345,43396.58855,-20.0823395,148.133434,54.92302521,16.74106581
PN8345,43396.58856,-20.08245817,148.1333343,55.09180621,16.80627049
